date,nice_date,day,time,text,is_retweet,id
2015-12-19 17:25:00,"December 19, 2015 05:25 PM",Saturday,1725,President Obama spends so much time speaking of the so-called Carbon footprint and yet he flies all the way to Hawaii on a massive old 747.,FALSE,3291
2015-12-19 20:28:00,"December 19, 2015 08:28 PM",Saturday,2028,Thank you Cedar Rapids Iowa!#MakeAmericaGreatAgain  ,FALSE,3292
2015-12-19 21:23:00,"December 19, 2015 09:23 PM",Saturday,2123,Thank you America! @  FoxNews post-debate poll with +/- from previous poll. #VoteTrump2016 #MakeAmericaGreatAgain ,FALSE,3293
2015-12-19 21:46:00,"December 19, 2015 09:46 PM",Saturday,2146,#MakeAmericaGreatAgain #Trump2016 ,FALSE,3294
2015-12-20 01:44:00,"December 20, 2015 01:44 AM",Sunday,0144,.@  GStephanopoulos stupidly believes that Hillary wants to run against me because she said so. She says that so people believe it - opposite!,FALSE,3295
2015-12-20 02:00:00,"December 20, 2015 02:00 AM",Sunday,0200,@ofccadjust: @  kellyz713 @  tedb75 @  TeresaC85469500 @  MichaelCohen212  Right  same old political bullshit year after year #WhyISupportTrump,FALSE,3296
2015-12-20 02:01:00,"December 20, 2015 02:01 AM",Sunday,0201,@twister2445: @  realDonaldTrump all I heard from the debate is a pathway to citizenship for all and taking our guns away. #tryme!!,FALSE,3297
2015-12-20 03:05:00,"December 20, 2015 03:05 AM",Sunday,0305,@TheRealRyder: You are a blessing to America Mr. Trump. Thank you for all you are doing! #VoteTrump2016 #MakeAmericaGreatAgain,FALSE,3298
2015-12-20 03:11:00,"December 20, 2015 03:11 AM",Sunday,0311,@DomineekSmith: @  realDonaldTrump is the best Republican presidential candidate of all time.  Thank you.,FALSE,3299
2015-12-20 03:25:00,"December 20, 2015 03:25 AM",Sunday,0325,@autumnandews08: @  realDonaldTrump @  jonkarl Hillary is so worried because she knows you will take her out! #TrumpRocksAmerica,FALSE,3300
2015-12-20 06:21:00,"December 20, 2015 06:21 AM",Sunday,0621,@constant4change: Trump tops Dem candidates on Google before Dem debate ,FALSE,3301
2015-12-20 06:30:00,"December 20, 2015 06:30 AM",Sunday,0630,@AniesiODaniels: #DemDebate Q: Who are you voting for in 2016. A: #Trump! Donald Trump! Donald Trump!. #Trump2016 ,FALSE,3302
2015-12-20 07:05:00,"December 20, 2015 07:05 AM",Sunday,0705,Hillary Clinton lied when she said that "ISIS is using video of Donald Trump as a recruiting tool." This was fact checked by @  FoxNews: FALSE,FALSE,3303
2015-12-20 11:27:00,"December 20, 2015 11:27 AM",Sunday,1127,@blueeyd2020: @  JebBush reminds me now of @  BobbyJindal but no one cares Jeb! You lost your chance. #Trump2016 @  realDonaldTrump,FALSE,3304
2015-12-20 19:21:00,"December 20, 2015 07:21 PM",Sunday,1921,We need a #POTUS with great strength and; stamina. Hillary does not have that.#Trump2016  ,FALSE,3305
2015-12-20 21:13:00,"December 20, 2015 09:13 PM",Sunday,2113,.@  JebBush was terrible on Face The Nation today. Being at 2% and falling seems to have totally affected his confidence. A basket case!,FALSE,3306
2015-12-20 21:37:00,"December 20, 2015 09:37 PM",Sunday,2137,Hillary Clinton spokesperson admitted that their was no ISIS video of me. Therefore Hillary LIED at the debate last night. SAD!,FALSE,3307
2015-12-20 21:44:00,"December 20, 2015 09:44 PM",Sunday,2144,It was really strange when Hillary was missing from the podium last night. Not very presidential!,FALSE,3308
2015-12-20 22:45:00,"December 20, 2015 10:45 PM",Sunday,2245,My friend @  AriEmanuel of @  IMG bought the Miss Universe pageants from me and they are on tonight on #Fox! Tune in!,FALSE,3309
2015-12-21 00:49:00,"December 21, 2015 12:49 AM",Monday,0049,.@  MissUniverse final 3 on now. Great people great new owner @  IMG. WATCH.,FALSE,3310
2015-12-21 01:16:00,"December 21, 2015 01:16 AM",Monday,0116,@Themyamccurry: Where's @  realDonaldTrump when you need em? #MissUniverse2015,FALSE,3311
2015-12-21 02:17:00,"December 21, 2015 02:17 AM",Monday,0217,Great poll out of Illinois! Thank you!#MakeAmericaGreatAgain #Trump2016 ,FALSE,3312
2015-12-21 02:42:00,"December 21, 2015 02:42 AM",Monday,0242,.@  JebBush today said he didn't want to be the front-runner he would rather be where he is now 2%. That is the talk of a loser can't win!,FALSE,3313
2015-12-21 09:34:00,"December 21, 2015 09:34 AM",Monday,0934,@msully65:  Tell this knitwit @  SpeakerRyan the ppl want @  realDonaldTrump not him or his choice for President! Thts why Trump has 40%,FALSE,3314
2015-12-21 09:41:00,"December 21, 2015 09:41 AM",Monday,0941,Very sad what happened last night at the Miss Universe Pageant. I sold it 6 months ago for a record price. This would never have happened!,FALSE,3315
2015-12-21 09:47:00,"December 21, 2015 09:47 AM",Monday,0947,Hillary said at debate ISIS is "going to people showing videos in order to recruit more radical jihadistst." She made up story-want apology!,FALSE,3316
2015-12-21 09:51:00,"December 21, 2015 09:51 AM",Monday,0951,I demand an apology from Hillary Clinton for the disgusting story she made up about me for purposes of the debate. There never was a video.,FALSE,3317
2015-12-21 10:34:00,"December 21, 2015 10:34 AM",Monday,1034,Hillary said with respect to ISIS "we are finally where we need to be." Do we want 4  more years of incompetent leadership?  MAGA!,FALSE,3318
2015-12-21 10:52:00,"December 21, 2015 10:52 AM",Monday,1052,Just out: TRUMP GOP DEBATE - 18000000. CLINTON DEMOCRAT DEBATE - 6700000. And they were on major network vs. cable!,FALSE,3319
2015-12-21 13:20:00,"December 21, 2015 01:20 PM",Monday,1320,Getting ready to go to the great State of Michigan. Big crowd tonight. Make America Great Again!,FALSE,3320
2015-12-21 14:56:00,"December 21, 2015 02:56 PM",Monday,1456,Phyllis Schlafly: Trump is 'last hope for America'  ,FALSE,3321
2015-12-21 15:38:00,"December 21, 2015 03:38 PM",Monday,1538,It's the Democrats' total weakness and; incompetence that gave rise to ISIS --  not a tape of Donald Trump that was an admitted Hillary lie!,FALSE,3322
2015-12-21 15:42:00,"December 21, 2015 03:42 PM",Monday,1542,@DRUDGE_REPORT: UPDATE: ISIS jihadists stole 'tens of thousands' of blank passports...   Here we go!,FALSE,3323
2015-12-21 16:08:00,"December 21, 2015 04:08 PM",Monday,1608,A suicide bomber has just killed U.S. troops in Afghanistan. When will our leaders get tough and smart. We are being led to slaughter!,FALSE,3324
2015-12-21 16:14:00,"December 21, 2015 04:14 PM",Monday,1614,Thanks @  AndreaTantaros for all of your kind words and thoughts. Big progress is being made. Keep up the great work!,FALSE,3325
2015-12-21 16:51:00,"December 21, 2015 04:51 PM",Monday,1651,Do you think that Hillary Clinton will apologize to me for the lie she told about "the video" of me being used by ISIS. There is no video.,FALSE,3326
2015-12-21 18:08:00,"December 21, 2015 06:08 PM",Monday,1808,Getting ready to leave for Michigan - will be an amazing evening! See you there.,FALSE,3327
2015-12-21 20:21:00,"December 21, 2015 08:21 PM",Monday,2021,@HerschelWalker thanks for your support- it is very much appreciated!,FALSE,3328
2015-12-22 00:27:00,"December 22, 2015 12:27 AM",Tuesday,0027,THANK YOU Grand Rapids Michigan! Time to end political correctness and; secure our homeland!  ,FALSE,3329
2015-12-22 12:57:00,"December 22, 2015 12:57 PM",Tuesday,1257,Thank you - New Hampshire!#MakeAmericaGreatAgain #Trump2016 ,FALSE,3330
2015-12-22 15:07:00,"December 22, 2015 03:07 PM",Tuesday,1507,Thank you - Michigan!#MakeAmericaGreatAgain #Trump2016 ,FALSE,3331
2015-12-22 17:06:00,"December 22, 2015 05:06 PM",Tuesday,1706,THANK YOU America! #MakeAmericaGreatAgain #Trump2016 ,FALSE,3332
2015-12-22 17:32:00,"December 22, 2015 05:32 PM",Tuesday,1732,Video from Michigan last night. After asking for months the media panned their cameras!  ,FALSE,3333
2015-12-22 19:11:00,"December 22, 2015 07:11 PM",Tuesday,1911,@TrumpUSA16: Trump is the only leader with plan expertise passion to bring back jobs/companies to USA #Trump2016 ,FALSE,3334
2015-12-22 19:13:00,"December 22, 2015 07:13 PM",Tuesday,1913,@janienorris22: @  realDonaldTrump Got my autographed book yesterday can't wait to read it. You got them scared to death! Love it.. Great!,FALSE,3335
2015-12-22 19:14:00,"December 22, 2015 07:14 PM",Tuesday,1914,@daveandlouanns: THANK YOU SIR FOR CARING FOR THE PEOPLE OF AMERICA. I WAS IN NEWMARKET NH. OFFICE. ,FALSE,3336
2015-12-22 19:15:00,"December 22, 2015 07:15 PM",Tuesday,1915,@philmonaco67: @  realDonaldTrump 100% Donald Trump Supporter Go Trump Make AMERICA GREAT AGAIN,FALSE,3337
2015-12-22 19:17:00,"December 22, 2015 07:17 PM",Tuesday,1917,@_MSFL_: @  realDonaldTrump @  TrumpUSA16 A GREAT PATRIOT,FALSE,3338
2015-12-22 19:19:00,"December 22, 2015 07:19 PM",Tuesday,1919,Weak and low energy @  JebBush whose campaign is a disaster is now doing ads against me where he tries to look like a tough guy.,FALSE,3339
2015-12-22 19:20:00,"December 22, 2015 07:20 PM",Tuesday,1920,.@  JebBush just took millions of $'s in special interest money to look like a tough guy. Will never work!,FALSE,3340
2015-12-22 19:22:00,"December 22, 2015 07:22 PM",Tuesday,1922,Will @  JebBush in his phony advertising campaign show himself asking me to apologize to his wife in the debate?,FALSE,3341
2015-12-22 19:23:00,"December 22, 2015 07:23 PM",Tuesday,1923,Why doesn't @  JebBush in his ads show my answer to his statement in the debate?,FALSE,3342
2015-12-22 19:25:00,"December 22, 2015 07:25 PM",Tuesday,1925,.@  JebBush's opening and closing in the debate were said by all to be terrible--fumbled around incoherent.,FALSE,3343
2015-12-22 19:40:00,"December 22, 2015 07:40 PM",Tuesday,1940,@qbeacademy: Well I'm at 42% and your at 3% .You know Jeb you started over here you keep on moving further and further off stage.  Classic,FALSE,3344
2015-12-22 20:10:00,"December 22, 2015 08:10 PM",Tuesday,2010,@schoremis1:  @  JebBush The Donald should've been named Man of the Year. He dominates the polls news talk shows and; social media. MAGA!,FALSE,3345
2015-12-22 20:13:00,"December 22, 2015 08:13 PM",Tuesday,2013,Women defy media narrative love Trump at packed Michigan rally.VIDEO:  ,FALSE,3346
2015-12-22 20:39:00,"December 22, 2015 08:39 PM",Tuesday,2039,Watching @  CNN and consider @  secupp to be one of the least talented people on television. Boring and biased!,FALSE,3347
2015-12-22 20:50:00,"December 22, 2015 08:50 PM",Tuesday,2050,Jeb's big ad buy against me paid for by lobbyists shows my face but doesn't have me answering Jeb's statements. He is really pathetic!,FALSE,3348
2015-12-22 22:47:00,"December 22, 2015 10:47 PM",Tuesday,2247,Once again #MSM is dishonest. "Schlonged" is not vulgar. When I said Hillary got "schlonged" that meant beaten badly.,FALSE,3349
2015-12-22 22:48:00,"December 22, 2015 10:48 PM",Tuesday,2248,NPR's @  NealConan said "schlonged" to WaPo re: 1984 Mondale/Ferraro campaign: "That ticket went on to get schlonged at the polls." #Hypocrisy,FALSE,3350
2015-12-22 22:52:00,"December 22, 2015 10:52 PM",Tuesday,2252,For those on TV defending my use of the word "schlonged" bc #MSM is giving it false meaning-tell them it means beaten badly. Dishonest #MSM,FALSE,3351
2015-12-23 00:59:00,"December 23, 2015 12:59 AM",Wednesday,0059,Wow new Reuters Poll just out. Big lead if you want to MAKE AMERICA GREAT AGAIN!  TRUMP 37  CRUZ 11 This is at the top of Drudge!,FALSE,3352
2015-12-23 01:10:00,"December 23, 2015 01:10 AM",Wednesday,0110,#MakeAmericaGreatAgain #Trump2016 ,FALSE,3353
2015-12-23 01:37:00,"December 23, 2015 01:37 AM",Wednesday,0137,When I said that Hillary Clinton got schlonged by Obama it meant got beaten badly. The media knows this. Often used word in politics!,FALSE,3354
2015-12-23 03:48:00,"December 23, 2015 03:48 AM",Wednesday,0348,It is a shame that the biased media is able to so incorrectly define a word for the public when they know that the definition is wrong. Sad!,FALSE,3355
2015-12-23 04:02:00,"December 23, 2015 04:02 AM",Wednesday,0402,We need a PRESIDENT with strength stamina heart and incredible deal making skill if our country is ever going to be able to prosper again!,FALSE,3356
2015-12-23 10:02:00,"December 23, 2015 10:02 AM",Wednesday,1002,Big news just out - NEW @  CNN POLL  TRUMP  39 and leads in every major category. Likeability way up. CRUZ 18  CARSON 10  RUBIO 10,FALSE,3357
2015-12-23 10:42:00,"December 23, 2015 10:42 AM",Wednesday,1042,Thank you America! Together- we will #MakeAmericaGreatAgain! ,FALSE,3358
2015-12-23 10:43:00,"December 23, 2015 10:43 AM",Wednesday,1043,#MakeAmericaGreatAgain #Trump2016 ,FALSE,3359
2015-12-23 12:20:00,"December 23, 2015 12:20 PM",Wednesday,1220,The Hillary Clinton staged event yesterday was pathetic. Be careful Hillary as you play the war on women or women being degraded card.,FALSE,3360
2015-12-23 12:40:00,"December 23, 2015 12:40 PM",Wednesday,1240,The silent majority- is silent no more! Remember the importance of VOTING!#MakeAmericaGreatAgain #Trump2016 ,FALSE,3361
2015-12-23 12:55:00,"December 23, 2015 12:55 PM",Wednesday,1255,The @  washingtonpost which is the lobbyist (power) for not imposing taxes on #Amazon today did a nasty cartoon attacking @  tedcruz kids. Bad,FALSE,3362
2015-12-23 13:49:00,"December 23, 2015 01:49 PM",Wednesday,1349,.@  FoxNews treats me so badly. Using old Quinnipiac Poll where I have a much smaller lead than the just out @  CNN Poll. All negative!,FALSE,3363
2015-12-23 13:55:00,"December 23, 2015 01:55 PM",Wednesday,1355,Why does @  FoxNews give @  KarlRove so much airtime. He (and other Fox pundits) is so biased. Still thinks Romney won. Unfair coverage of Trump,FALSE,3364
2015-12-23 15:20:00,"December 23, 2015 03:20 PM",Wednesday,1520,It is hard to believe I am winning by so much when I am treated so badly by the media.  New @  CNN Poll amazing in ALL categories. 21 pt. Lead,FALSE,3365
2015-12-23 21:17:00,"December 23, 2015 09:17 PM",Wednesday,2117,Hillary when you complain about "a penchant for sexism" who are you referring to. I have great respect for women. BE CAREFUL!,FALSE,3366
2015-12-23 23:57:00,"December 23, 2015 11:57 PM",Wednesday,2357,Merry Christmas and; Happy Holidays!#MakeAmericaGreatAgain #Trump2016 ,FALSE,3367
2015-12-24 01:22:00,"December 24, 2015 01:22 AM",Thursday,0122,Hillary said "I really deplore the tone and inflammatory rhetoric of his campaign." I deplore the death and destruction she caused-stupidity,FALSE,3368
2015-12-24 01:25:00,"December 24, 2015 01:25 AM",Thursday,0125,@ihatematt: @  realDonaldTrump why is Hillary even allowed to run... She's a criminal.  Good question!,FALSE,3369
2015-12-24 12:53:00,"December 24, 2015 12:53 PM",Thursday,1253,@ihatematt: @  realDonaldTrump why is Hillary even allowed to run... She's a criminal.,FALSE,3370
2015-12-24 17:45:00,"December 24, 2015 05:45 PM",Thursday,1745,A great Christmas movie and; perfect #TBT! #MakeAmericaGreatAgain Story:  ,FALSE,3371
2015-12-24 18:10:00,"December 24, 2015 06:10 PM",Thursday,1810,Poor @  JebBush spent $50 million on his campaign I spent almost nothing. He's bottom (and gone) I'm top (by a lot). That's what U.S. needs!,FALSE,3372
2015-12-24 20:14:00,"December 24, 2015 08:14 PM",Thursday,2014,In the ridiculous @  JebBush ad about me Jeb is speaking to me during the debate but doesn't allow my answer which destroys him - SO SAD!,FALSE,3373
2015-12-24 20:20:00,"December 24, 2015 08:20 PM",Thursday,2020,Wow even lowly Rand Paul has just past @  JebBush in the new @  CNN Poll. Jeb is at 3% I'm at 39%. Stop throwing your money down the drain!,FALSE,3374
2015-12-24 20:31:00,"December 24, 2015 08:31 PM",Thursday,2031,Third rate reporters Amy Chozick and Maggie Haberman of the failing @  nytimes are totally in the Hillary circle of bias. Think about Bill!,FALSE,3375
2015-12-24 20:35:00,"December 24, 2015 08:35 PM",Thursday,2035,Next year will be an interesting one. I look forward to running against Hillary Clinton a totally flawed candidate and beating her soundly,FALSE,3376
2015-12-24 20:42:00,"December 24, 2015 08:42 PM",Thursday,2042,Wow because of the pressure put on by me ICE TO LAUNCH LARGE SCALE DEPORTATION RAIDS. It's about time!,FALSE,3377
2015-12-24 20:56:00,"December 24, 2015 08:56 PM",Thursday,2056,Why isn't @  chucktodd using the much newer @  CNN Poll when discussing how well I am doing instead of the older Q Poll? CNN even better!,FALSE,3378
2015-12-24 21:04:00,"December 24, 2015 09:04 PM",Thursday,2104,.@  meetthepress and @  chucktodd very dishonest in not showing the new @  CNN Poll where I am at 39% 21points higher than Cruz. Be honest Chuck!,FALSE,3379
2015-12-24 21:28:00,"December 24, 2015 09:28 PM",Thursday,2128,I am now in Palm Beach Florida and will be going to church tonight. MAKE AMERICA GREAT AGAIN!,FALSE,3380
2015-12-24 23:50:00,"December 24, 2015 11:50 PM",Thursday,2350,@YesMrGilbert: @  NBCNightlyNews @  HallieJackson should have talked to Megyn Kelly about this story  True a total distortion of the facts!,FALSE,3381
2015-12-24 23:56:00,"December 24, 2015 11:56 PM",Thursday,2356,.@  HallieJackson Why didn't you report Hillary lying about the ISIS video. Bad reporting. Perhaps @  NBC will do better next year-but doubt it!,FALSE,3382
2015-12-25 00:22:00,"December 25, 2015 12:22 AM",Friday,0022,.@  danielhalper  Great job on @  CNN today. Very wise indeed!,FALSE,3383
2015-12-25 00:55:00,"December 25, 2015 12:55 AM",Friday,0055,Merry Christmas to all. Have a great day and have a really amazing year. Together we will MAKE AMERICA GREAT AGAIN! It will be done!,FALSE,3384
2015-12-25 17:38:00,"December 25, 2015 05:38 PM",Friday,1738,.@  deedeesorvino was GREAT today on @  FoxNews  She gets what is going on in politics and sees it very clearly. Have her on more!,FALSE,3385
2015-12-25 18:11:00,"December 25, 2015 06:11 PM",Friday,1811,Does everyone see that the Democrats and President Obama are now because of me starting to deport people who are here illegally. Politics!,FALSE,3386
2015-12-25 18:15:00,"December 25, 2015 06:15 PM",Friday,1815,We have many problems in our house (country!) and we need to fix them before we let visitors come over and stay. MAKE AMERICA GREAT AGAIN!,FALSE,3387
